Date,Close,7_Day_Percent_Change
2018-06-19,49.959999084472656,-0.8566805383396159
2018-06-20,50.58000183105469,-2.9260642612806698
2018-06-21,50.27000045776367,-1.3526960393547394
2018-06-22,50.4900016784668,-1.9013722861081606
2018-06-25,49.45000076293945,0.7886741832787258
2018-06-26,49.53200149536133,-0.6097107809246993
2018-06-28,49.59000015258789,0.7864476476072024
2018-06-29,49.52999877929688,2.5035366626843025
2018-07-02,49.84000015258789,2.4478355075602476
2018-07-03,49.22999954223633,3.674592604973337
2018-07-05,49.97999954223633,3.5814344376187357
2018-07-06,50.77000045776367,1.8120901332484118
2018-07-09,51.060001373291016,0.9400695834830275
2018-07-10,51.03900146484375,1.001190770882876
2018-07-11,50.970001220703125,0.8436340884393045
2018-07-12,51.77000045776367,-1.4100821629930205
2018-07-13,51.68999862670898,-1.5863797961110926
2018-07-16,51.540000915527344,-0.8925088791259084
2018-07-17,51.54999923706055,-0.21338625020286273
2018-07-18,51.400001525878906,0.797665049106433
2018-07-19,51.040000915527344,-2.319752941554565
2018-07-20,50.869998931884766,-3.8529568028831784
2018-07-23,51.08000183105469,-5.755681942084112
2018-07-24,51.43999862670898,-5.793156340966599
2018-07-25,51.810001373291016,-6.851964789925491
2018-07-26,49.85599899291992,-2.5593653474809352
2018-07-27,48.90999984741211,0.0
2018-07-30,48.13999938964844,2.617370486509407
2018-07-31,48.459999084472656,2.0635576122419286
2018-08-01,48.2599983215332,2.4036466799762124
2018-08-02,48.58000183105469,2.2848842194664654
2018-08-03,48.90999984741211,0.7360470486090342
2018-08-06,49.400001525878906,-0.40485983150158056
2018-08-07,49.459999084472656,0.1819655362996997
2018-08-08,49.41999816894531,-1.1331395777866349
2018-08-09,49.68999862670898,-1.710602732164701
2018-08-10,49.27000045776367,-1.3395572179421666
2018-08-13,49.20000076293945,-1.0365896917112316
2018-08-14,49.54999923706055,-1.1301666341397287
2018-08-15,48.86000061035156,0.14326584926278585
2018-08-16,48.84000015258789,-0.22522647421763242
2018-08-17,48.61000061035156,1.7074634970908997
2018-08-20,48.68999862670898,2.526185206260445
2018-08-21,48.9900016784668,1.449273443860144
2018-08-22,48.93000030517578,2.145921174150245
2018-08-23,48.72999954223633,1.9289937113466493
2018-08-24,49.43999862670898,-0.525886587287927
2018-08-28,49.70000076293945,-2.273643965329386
2018-08-29,49.97999954223633,-4.081634522232069
2018-08-30,49.66999816894531,-4.207764072754349
2018-08-31,49.18000030517578,-3.0500203145426563
2018-09-04,48.56999969482422,-0.6382568977533865
2018-09-05,47.93999862670898,0.3754699840051723
2018-09-06,47.58000183105469,1.8495107598831773
2018-09-07,47.68000030517578,1.447144761519814
2018-09-10,47.77999877929688,0.25115686406007587
2018-09-11,48.2599983215332,-0.04143523365496282
2018-09-12,48.119998931884766,0.5195345086226766
2018-09-13,48.459999084472656,0.9079703873688949
2018-09-14,48.369998931884766,0.3721321255955701
2018-09-17,47.900001525878906,1.356988915397972
2018-09-18,48.2400016784668,0.684075466159717
2018-09-19,48.369998931884766,0.8062836432922715
2018-09-20,48.900001525878906,0.5725946228216205
2018-09-21,48.54999923706055,0.9268810916807313
2018-09-24,48.54999923706055,0.5149330667942875
2018-09-25,48.56999969482422,0.39118515112783747
2018-09-26,48.7599983215332,0.4511920186140994
2018-09-27,49.18000030517578,-1.8300152913666823
2018-09-28,49.0,-2.4081638881138345
2018-10-01,48.79999923706055,-2.336064359572121
2018-10-02,48.7599983215332,-2.3174677857175863
2018-10-03,48.97999954223633,-6.594527505969127
2018-10-04,48.27999877929688,-6.048049384370435
2018-10-05,47.81999969482422,-3.0322057134943736
2018-10-08,47.65999984741211,-3.084350032332095
2018-10-09,47.630001068115234,-0.4618963169631285
2018-10-10,45.75,4.043712511740072
2018-10-11,45.36000061035156,3.020279791557412
2018-10-12,46.369998931884766,0.7548033143854438
2018-10-15,46.18999862670898,1.0824854186310295
2018-10-16,47.40999984741211,-1.7295922747592618
2018-10-17,47.59999847412109,-6.78571354155062
2018-10-18,46.72999954223633,-1.9045568122550982
2018-10-19,46.720001220703125,-4.53767699313029
2018-10-22,46.68999862670898,-5.954163334900109
2018-10-23,46.59000015258789,-3.176646356276347
2018-10-24,44.369998931884766,3.7638089336136993
2018-10-25,45.84000015258789,1.0253080696741579
2018-10-26,44.59999847412109,2.7802729167946127
2018-10-29,43.90999984741211,3.962654713079772
2018-10-30,45.11000061035156,1.7956052929156474
2018-10-31,46.040000915527344,1.563851849887854
2018-11-01,46.310001373291016,0.021589983236247612
2018-11-02,45.84000015258789,-1.0253080696741468
2018-11-05,45.650001525878906,-2.102963564252469
2018-11-06,45.91999816894531,-2.983447270281614
2018-11-07,46.7599983215332,-4.255769750216453
2018-11-08,46.31999969482422,-2.633854120770762
2018-11-09,45.369998931884766,-1.0800041333595356
2018-11-12,44.68999862670898,-2.6180313378798226
2018-11-13,44.54999923706055,-3.591466894549522
2018-11-14,44.77000045776367,-2.9260695999475783
2018-11-16,44.880001068115234,-4.434049980182786
2018-11-19,43.52000045776367,0.8042244265616949
2018-11-20,42.95000076293945,2.467980302129358
2018-11-21,43.459999084472656,3.382423496709941
2018-11-23,42.88999938964844,4.942874707516154
2018-11-26,43.869998931884766,2.7581557525192757
2018-11-27,44.0099983215332,-0.590771032604176
2018-11-29,45.08000183105469,-1.8633543000640018
2018-11-30,45.0099983215332,-3.5769759068932427
2018-12-03,45.08000183105469,-2.9946810869212803
2018-12-04,43.75,0.04571533203125977
2018-12-06,44.2400016784668,-0.4520812733983304
2018-12-07,43.400001525878906,0.48386884121982554
2018-12-10,43.72999954223633,-2.2181596863870445
2018-12-11,43.77000045776367,-1.8734285726487165
