date,value,7_day_change,7_day_volatility
2019-07-11,1.85,-0.050000000000000044,0.10000000000000009
2019-07-12,1.84,-0.010000000000000009,0.10000000000000009
2019-07-15,1.83,0.0,0.10000000000000009
2019-07-16,1.87,-0.010000000000000009,0.10000000000000009
2019-07-17,1.83,0.030000000000000027,0.09000000000000008
2019-07-18,1.77,0.08000000000000007,0.09000000000000008
2019-07-19,1.8,0.050000000000000044,0.06000000000000005
2019-07-22,1.8,0.08999999999999986,0.08999999999999986
2019-07-23,1.83,-0.10000000000000009,0.15999999999999992
2019-07-24,1.83,-0.1100000000000001,0.16999999999999993
2019-07-25,1.86,-0.27,0.2999999999999998
2019-07-26,1.86,-0.26,0.2999999999999998
2019-07-29,1.85,-0.26,0.2999999999999998
2019-07-30,1.85,-0.22999999999999998,0.2999999999999998
2019-07-31,1.89,-0.26,0.2999999999999998
2019-08-01,1.73,-0.1499999999999999,0.1499999999999999
2019-08-02,1.72,-0.06000000000000005,0.1399999999999999
2019-08-05,1.59,-0.010000000000000009,0.07999999999999985
2019-08-06,1.6,-0.1200000000000001,0.17999999999999994
2019-08-07,1.59,-0.1100000000000001,0.17999999999999994
2019-08-08,1.62,-0.09000000000000008,0.17999999999999994
2019-08-09,1.63,-0.1299999999999999,0.17999999999999994
2019-08-12,1.58,-0.020000000000000018,0.17999999999999994
2019-08-13,1.66,-0.04999999999999982,0.17999999999999994
2019-08-14,1.58,-0.07000000000000006,0.13000000000000012
2019-08-15,1.48,0.06000000000000005,0.13000000000000012
2019-08-16,1.48,0.050000000000000044,0.13000000000000012
2019-08-19,1.53,-0.030000000000000027,0.1100000000000001
2019-08-20,1.5,0.030000000000000027,0.1100000000000001
2019-08-21,1.56,-0.06000000000000005,0.1100000000000001
2019-08-22,1.61,-0.12500000000000022,0.12500000000000022
2019-08-23,1.51,-0.040000000000000036,0.07000000000000006
2019-08-26,1.54,-0.1100000000000001,0.1100000000000001
2019-08-27,1.53,0.020000000000000018,0.1200000000000001
2019-08-28,1.5,0.030000000000000027,0.1200000000000001
2019-08-29,1.53,0.050000000000000044,0.15000000000000013
2019-08-30,1.5,0.16999999999999993,0.24
2019-09-02,1.4849999999999999,0.19500000000000006,0.25
2019-09-03,1.47,0.25,0.29000000000000004
2019-09-04,1.43,0.3600000000000001,0.3600000000000001
2019-09-05,1.55,0.18999999999999995,0.26
2019-09-06,1.53,0.18999999999999995,0.26
2019-09-09,1.58,0.18999999999999995,0.20999999999999996
2019-09-10,1.67,0.07000000000000006,0.1200000000000001
2019-09-11,1.68,0.010000000000000009,0.1100000000000001
2019-09-12,1.72,-0.040000000000000036,0.1100000000000001
2019-09-13,1.79,-0.18999999999999995,0.18999999999999995
2019-09-16,1.74,-0.06000000000000005,0.16999999999999993
2019-09-17,1.72,-0.06000000000000005,0.16999999999999993
2019-09-18,1.77,-0.14000000000000012,0.16999999999999993
2019-09-19,1.74,-0.1100000000000001,0.1399999999999999
2019-09-20,1.69,-0.1299999999999999,0.1299999999999999
2019-09-23,1.68,-0.19999999999999996,0.19999999999999996
2019-09-24,1.6,-0.2100000000000002,0.29000000000000004
2019-09-25,1.68,-0.28,0.29000000000000004
2019-09-26,1.66,-0.19999999999999996,0.27
2019-09-27,1.63,-0.20999999999999996,0.24
2019-09-30,1.63,-0.15999999999999992,0.24
2019-10-01,1.56,-0.030000000000000027,0.17000000000000015
