date,value,7_day_change,7_day_volatility
2020-08-21,6111.2001953125,-157.80029296875,208.0
2020-08-24,6129.60009765625,-66.39990234375,208.0
2020-08-25,6161.39990234375,-48.7998046875,208.0
2020-08-26,6116.39990234375,-190.89990234375,200.7001953125
2020-08-27,6126.2001953125,-181.400390625,200.7001953125
2020-08-28,6073.7998046875,-66.0,187.10009765625
2020-08-31,6060.5,-181.89990234375,234.0
2020-09-01,5953.39990234375,-44.89990234375,234.0
2020-09-02,6063.2001953125,-203.80029296875,253.2001953125
2020-09-03,6112.60009765625,-213.10009765625,253.2001953125
2020-09-04,5925.5,-30.7001953125,148.39990234375
2020-09-07,5944.7998046875,11.30029296875,148.39990234375
2020-09-08,6007.7998046875,-124.599609375,148.39990234375
2020-09-09,5878.60009765625,-14.10009765625,96.7001953125
2020-09-10,5908.5,-85.89990234375,133.5
2020-09-11,5859.39990234375,-75.2998046875,172.0
2020-09-14,5899.5,24.39990234375,172.0
2020-09-15,5894.7998046875,-18.89990234375,172.0
2020-09-16,5956.10009765625,8.7998046875,180.7998046875
2020-09-17,5883.2001953125,69.099609375,180.7998046875
2020-09-18,5864.5,87.60009765625,180.7998046875
2020-09-21,5822.60009765625,-6.7001953125,180.7998046875
2020-09-22,5784.10009765625,88.7998046875,180.7998046875
2020-09-23,5923.89990234375,-132.39990234375,173.39990234375
2020-09-24,5875.89990234375,65.7001953125,173.39990234375
2020-09-25,5964.89990234375,-2.7998046875,173.39990234375
2020-09-28,5952.2998046875,84.10009765625,244.89990234375
2020-09-29,5952.10009765625,149.89990234375,310.5
2020-09-30,5815.89990234375,286.30029296875,310.7001953125
2020-10-01,5872.89990234375,259.10009765625,340.5
2020-10-02,5791.5,404.2001953125,404.2001953125
2020-10-05,5941.60009765625,237.60009765625,254.10009765625
2020-10-06,5962.10009765625,248.19970703125,248.19970703125
2020-10-07,6036.39990234375,140.39990234375,173.89990234375
2020-10-08,6102.0,127.39990234375,127.39990234375
2020-10-09,6102.2001953125,82.39990234375,127.19970703125
2020-10-12,6132.0,59.7998046875,97.39990234375
2020-10-13,6195.7001953125,-21.900390625,55.60009765625
2020-10-14,6179.2001953125,-12.2001953125,62.39990234375
2020-10-15,6210.2998046875,-54.69970703125,73.7998046875
2020-10-16,6176.7998046875,-125.7998046875,178.39990234375
2020-10-19,6229.39990234375,-171.69970703125,178.39990234375
2020-10-20,6184.60009765625,-224.30029296875,231.5
2020-10-21,6191.7998046875,-264.19970703125,264.19970703125
2020-10-22,6173.7998046875,-222.5,246.19970703125
2020-10-23,6167.0,-100.60009765625,239.39990234375
2020-10-26,6155.60009765625,-93.5,228.0
2020-10-27,6051.0,88.60009765625,212.0
2020-10-28,6057.7001953125,132.5,262.60009765625
2020-10-29,5960.2998046875,338.5,371.19970703125
2020-10-30,5927.60009765625,412.89990234375,412.89990234375
2020-11-02,5951.2998046875,498.400390625,498.400390625
2020-11-03,6066.39990234375,351.80029296875,387.60009765625
2020-11-04,6062.10009765625,343.10009765625,387.60009765625
2020-11-05,6139.60009765625,344.69970703125,344.69970703125
2020-11-06,6190.2001953125,308.0,308.0
2020-11-09,6298.7998046875,232.30029296875,232.30029296875
2020-11-10,6340.5,206.7001953125,206.7001953125
2020-11-11,6449.7001953125,89.5,142.0
2020-11-12,6418.2001953125,143.39990234375,156.39990234375
2020-11-13,6405.2001953125,238.89990234375,238.89990234375
2020-11-16,6484.2998046875,199.0,199.0
2020-11-17,6498.2001953125,138.19970703125,185.099609375
2020-11-18,6531.10009765625,70.0,152.19970703125
2020-11-19,6547.2001953125,-29.400390625,165.5
2020-11-20,6539.2001953125,49.2998046875,165.5
2020-11-23,6561.60009765625,28.60009765625,165.5
2020-11-24,6644.10009765625,-28.80029296875,165.5
2020-11-25,6683.2998046875,-49.19970703125,165.5
2020-11-26,6636.39990234375,38.60009765625,157.2001953125
2020-11-27,6601.10009765625,86.60009765625,169.900390625
2020-11-30,6517.7998046875,210.7001953125,210.7001953125
2020-12-01,6588.5,94.60009765625,140.0
2020-12-02,6590.2001953125,52.39990234375,138.2998046875
2020-12-03,6615.2998046875,44.900390625,113.2001953125
2020-12-04,6634.10009765625,-2.80029296875,97.2001953125
2020-12-07,6675.0,4.2001953125,97.2001953125
2020-12-08,6687.7001953125,69.0,125.400390625
2020-12-09,6728.5,-53.0,125.400390625
2020-12-10,6683.10009765625,-13.2001953125,125.400390625
2020-12-11,6642.60009765625,-43.0,157.10009765625
2020-12-14,6660.2001953125,-17.10009765625,157.10009765625
2020-12-15,6631.2998046875,33.5,157.10009765625
2020-12-16,6679.2001953125,21.099609375,157.10009765625
2020-12-17,6756.7001953125,-74.30029296875,157.10009765625
2020-12-18,6675.5,-88.39990234375,113.19970703125
2020-12-21,6669.89990234375,14.30029296875,113.19970703125
2020-12-22,6599.60009765625,82.2998046875,113.19970703125
2020-12-23,6643.10009765625,-36.0,113.19970703125
2020-12-24,6664.7998046875,47.2001953125,124.89990234375
2020-12-29,6700.2998046875,57.60009765625,170.7998046875
2020-12-30,6682.39990234375,14.80029296875,170.7998046875
2020-12-31,6587.10009765625,92.0,170.7998046875
2021-01-04,6684.2001953125,2.39990234375,150.7998046875
2021-01-05,6681.89990234375,33.39990234375,150.7998046875
2021-01-06,6607.10009765625,108.2998046875,150.7998046875
2021-01-07,6712.0,-49.0,94.89990234375
2021-01-08,6757.89990234375,-15.2998046875,94.89990234375
2021-01-11,6697.2001953125,73.19970703125,107.39990234375
2021-01-12,6679.10009765625,144.60009765625,160.7001953125
2021-01-13,6686.60009765625,113.7998046875,160.7001953125
2021-01-14,6715.2998046875,109.400390625,161.7001953125
2021-01-15,6715.39990234375,65.2001953125,161.7001953125
2021-01-18,6663.0,-13.2998046875,175.0
2021-01-19,6742.60009765625,-135.2001953125,217.30029296875
2021-01-20,6770.39990234375,-107.39990234375,217.30029296875
2021-01-21,6823.7001953125,-61.10009765625,217.30029296875
2021-01-22,6800.39990234375,24.2001953125,217.30029296875
2021-01-25,6824.7001953125,-59.2001953125,217.30029296875
2021-01-27,6780.60009765625,59.89990234375,233.10009765625
2021-01-28,6649.7001953125,231.0,273.30029296875
2021-01-29,6607.39990234375,213.80029296875,273.30029296875
2021-02-01,6663.0,193.89990234375,217.7001953125
2021-02-02,6762.60009765625,87.5,118.10009765625
2021-02-03,6824.60009765625,-17.89990234375,115.2001953125
2021-02-04,6765.5,103.39990234375,115.2001953125
2021-02-05,6840.5,76.7998046875,110.599609375
2021-02-08,6880.7001953125,4.5,110.599609375
2021-02-09,6821.2001953125,64.69970703125,110.599609375
2021-02-10,6856.89990234375,-63.10009765625,123.5
2021-02-11,6850.10009765625,-69.2001953125,136.39990234375
2021-02-12,6806.7001953125,32.5,136.39990234375
2021-02-15,6868.89990234375,-91.10009765625,139.5
2021-02-16,6917.2998046875,-83.2998046875,139.5
2021-02-17,6885.2001953125,-211.900390625,212.60009765625
2021-02-18,6885.89990234375,-96.2998046875,212.60009765625
2021-02-19,6793.7998046875,-31.5,165.900390625
2021-02-22,6780.89990234375,37.10009765625,165.900390625
2021-02-23,6839.2001953125,-78.5,165.900390625
2021-02-24,6777.7998046875,-67.0,160.7001953125
2021-02-25,6834.0,-94.39990234375,160.7001953125
2021-02-26,6673.2998046875,97.900390625,144.7001953125
2021-03-01,6789.60009765625,-75.5,107.2001953125
2021-03-02,6762.2998046875,-48.39990234375,107.2001953125
2021-03-03,6818.0,-51.2001953125,107.2001953125
2021-03-04,6760.7001953125,12.2998046875,62.2001953125
2021-03-05,6710.7998046875,116.30029296875,116.30029296875
2021-03-08,6739.60009765625,55.60009765625,113.2001953125
2021-03-09,6771.2001953125,-25.30029296875,113.2001953125
2021-03-10,6714.10009765625,-5.89990234375,118.89990234375
2021-03-11,6713.89990234375,38.60009765625,118.89990234375
2021-03-12,6766.7998046875,-21.39990234375,118.89990234375
