date,value,7_day_change,7_day_volatility
2020-03-23,1.076,0.01739999999999986,0.029900000000000038
2020-03-24,1.0794,0.006800000000000139,0.02650000000000019
2020-03-25,1.0835,-0.0037999999999998035,0.0262
2020-03-26,1.1025,-0.021700000000000053,0.0262
2020-03-27,1.1059,-0.017300000000000093,0.0262
2020-03-30,1.1018,-0.015399999999999858,0.022099999999999786
2020-03-31,1.1016,-0.008499999999999952,0.02189999999999981
2020-04-01,1.0934,0.0017000000000000348,0.015399999999999858
2020-04-02,1.0862,0.0043999999999999595,0.015399999999999858
2020-04-03,1.0797,0.01739999999999986,0.01739999999999986
2020-04-06,1.0808,0.010099999999999998,0.01629999999999998
2020-04-07,1.0886,-0.0045999999999999375,0.01309999999999989
2020-04-08,1.0864,0.0019000000000000128,0.01309999999999989
2020-04-09,1.0931,-0.005700000000000038,0.01309999999999989
2020-04-10,1.0951,-0.009700000000000042,0.01309999999999989
2020-04-13,1.0906,-0.00770000000000004,0.01419999999999999
2020-04-14,1.0971,-0.015600000000000058,0.015600000000000058
2020-04-15,1.0909,-0.011099999999999888,0.011099999999999888
2020-04-16,1.084,-0.001100000000000101,0.008499999999999952
2020-04-17,1.0883,-0.0047000000000001485,0.008499999999999952
2020-04-20,1.0874,-0.0020999999999999908,0.007599999999999829
2020-04-21,1.0854,0.008000000000000007,0.013599999999999834
2020-04-22,1.0829,0.016900000000000137,0.020000000000000018
2020-04-23,1.0815,0.009600000000000053,0.020000000000000018
2020-04-24,1.0798,0.0045999999999999375,0.020000000000000018
2020-04-27,1.0829,-0.0022999999999999687,0.019200000000000106
2020-04-28,1.0836,-0.0020999999999999908,0.019200000000000106
2020-04-29,1.0853,9.999999999998899e-05,0.019200000000000106
2020-04-30,1.0934,-0.011599999999999833,0.019200000000000106
2020-05-01,1.0998,-0.013400000000000079,0.019200000000000106
2020-05-04,1.0911,-0.007399999999999851,0.010499999999999954
2020-05-05,1.0844,-0.0043999999999999595,0.006399999999999961
2020-05-06,1.0806,0.0009999999999998899,0.006399999999999961
2020-05-07,1.0815,0.00890000000000013,0.010399999999999965
2020-05-08,1.0854,0.008299999999999974,0.013699999999999823
2020-05-11,1.0818,0.016199999999999992,0.018000000000000016
2020-05-12,1.0864,0.008899999999999908,0.018000000000000016
2020-05-13,1.0837,0.005699999999999816,0.018000000000000016
2020-05-14,1.08,0.013199999999999878,0.018000000000000016
2020-05-15,1.0816,0.01540000000000008,0.016400000000000192
2020-05-18,1.0904,0.00649999999999995,0.008600000000000163
