date,value,7_day_change,7_day_volatility
2021-05-21,4155.85986328125,52.26025390625,52.26025390625
2021-05-24,4197.0498046875,-4.19970703125,19.990234375
2021-05-25,4188.1298828125,41.76025390625,41.76025390625
2021-05-26,4195.990234375,30.52978515625,37.0400390625
2021-05-27,4200.8798828125,26.3798828125,37.0400390625
2021-05-28,4204.10986328125,15.43994140625,37.0400390625
2021-06-01,4202.0400390625,37.14013671875,46.330078125
2021-06-02,4208.1201171875,39.31982421875,54.58984375
2021-06-03,4192.85009765625,62.2998046875,62.2998046875
2021-06-04,4229.89013671875,16.69970703125,35.60009765625
2021-06-07,4226.52001953125,-2.81982421875,35.60009765625
2021-06-08,4227.259765625,-5.39990234375,35.60009765625
2021-06-09,4219.5498046875,-53.099609375,88.69970703125
2021-06-10,4239.18017578125,-14.39013671875,88.69970703125
2021-06-11,4247.43994140625,-1.0,88.69970703125
2021-06-14,4255.14990234375,-13.31005859375,88.69970703125
2021-06-15,4246.58984375,19.900390625,100.0400390625
2021-06-16,4223.7001953125,57.0,114.25
2021-06-17,4221.85986328125,68.75,124.15966796875
2021-06-18,4166.4501953125,125.349609375,125.349609375
2021-06-21,4224.7900390625,72.7099609375,72.7099609375
2021-06-22,4246.43994140625,73.5,78.10009765625
2021-06-23,4241.83984375,110.5,110.5
2021-06-24,4266.490234375,77.0498046875,85.849609375
2021-06-25,4280.7001953125,77.4296875,77.4296875
2021-06-28,4290.60986328125,30.2099609375,67.52001953125
2021-06-29,4291.7998046875,77.75,77.75
2021-06-30,4297.5,87.1298828125,87.1298828125
2021-07-01,4319.93994140625,49.27001953125,64.68994140625
2021-07-02,4352.33984375,21.9599609375,63.81005859375
2021-07-06,4343.5400390625,16.48974609375,63.81005859375
2021-07-07,4358.1298828125,-30.9697265625,63.81005859375
2021-07-08,4320.81982421875,-62.32958984375,126.1396484375
2021-07-09,4369.5498046875,-46.48974609375,126.1396484375
2021-07-12,4384.6298828125,-25.93994140625,126.1396484375
2021-07-13,4369.2099609375,-1.72998046875,115.8095703125
2021-07-14,4374.2998046875,37.490234375,153.2998046875
2021-07-15,4360.02978515625,62.27001953125,163.8095703125
2021-07-16,4327.16015625,74.2998046875,163.8095703125
2021-07-19,4258.490234375,142.14990234375,163.8095703125
2021-07-20,4323.06005859375,96.08984375,99.23974609375
2021-07-21,4358.68994140625,36.56982421875,63.60986328125
2021-07-22,4367.47998046875,19.68017578125,54.81982421875
2021-07-23,4411.7900390625,11.35986328125,35.98974609375
2021-07-26,4422.2998046875,-19.6396484375,35.98974609375
2021-07-27,4401.4599609375,27.64013671875,41.93994140625
2021-07-28,4400.64013671875,35.8798828125,49.35986328125
2021-07-29,4419.14990234375,13.2001953125,49.35986328125
2021-07-30,4395.259765625,41.490234375,49.58984375
2021-08-02,4387.16015625,55.25,55.25
2021-08-03,4423.14990234375,37.68017578125,58.169921875
2021-08-04,4402.66015625,65.33984375,65.33984375
2021-08-05,4429.10009765625,50.60986328125,50.60986328125
2021-08-06,4436.52001953125,11.56005859375,47.35986328125
2021-08-09,4432.35009765625,-32.080078125,79.43994140625
2021-08-10,4436.75,-30.9501953125,79.43994140625
2021-08-11,4442.41015625,-0.740234375,79.43994140625
2021-08-12,4460.830078125,18.69970703125,79.43994140625
2021-08-13,4468.0,18.22998046875,85.9599609375
2021-08-16,4479.7099609375,16.47998046875,95.919921875
2021-08-17,4448.080078125,21.919921875,95.919921875
2021-08-18,4400.27001953125,109.10009765625,109.10009765625
2021-08-19,4405.7998046875,122.990234375,122.990234375
2021-08-20,4441.669921875,81.01025390625,87.1201171875
2021-08-23,4479.52978515625,44.56005859375,58.7900390625
2021-08-24,4486.22998046875,50.72021484375,66.9501953125
2021-08-25,4496.18994140625,39.240234375,66.9501953125
2021-08-26,4470.0,50.02978515625,66.9501953125
2021-08-27,4509.3701171875,4.69970703125,27.580078125
2021-08-30,4528.7900390625,-35.51025390625,43.67041015625
2021-08-31,4522.68017578125,-64.10009765625,78.3701171875
2021-09-01,4524.08984375,-55.35986328125,78.3701171875
2021-09-02,4536.9501953125,-93.900390625,93.900390625
2021-09-03,4535.43017578125,-54.72998046875,92.38037109375
2021-09-07,4520.02978515625,-46.27978515625,76.97998046875
2021-09-08,4514.06982421875,-81.07958984375,81.07958984375
2021-09-09,4493.27978515625,-135.5498046875,135.5498046875
2021-09-10,4458.580078125,-104.39013671875,126.51025390625
2021-09-13,4468.72998046875,-73.08984375,126.51025390625
2021-09-14,4443.0498046875,5.93017578125,126.51025390625
2021-09-15,4480.7001953125,-25.22021484375,126.51025390625
2021-09-16,4473.75,-30.64013671875,119.56005859375
2021-09-17,4432.990234375,-80.3603515625,102.85009765625
2021-09-20,4357.72998046875,1.72998046875,102.85009765625
2021-09-21,4354.18994140625,-46.64990234375,147.93994140625
2021-09-22,4395.64013671875,-38.60009765625,147.93994140625
2021-09-23,4448.97998046875,-148.52001953125,155.02001953125
2021-09-24,4455.47998046875,-109.759765625,155.02001953125
2021-09-27,4443.10986328125,-79.56005859375,142.64990234375
2021-09-28,4352.6298828125,47.1298828125,99.2998046875
2021-09-29,4359.4599609375,31.8798828125,99.2998046875
2021-09-30,4307.5400390625,53.64990234375,99.2998046875
2021-10-01,4357.0400390625,-6.39013671875,99.2998046875
2021-10-04,4300.4599609375,63.33984375,99.2998046875
2021-10-05,4345.72021484375,92.53955078125,92.53955078125
2021-10-06,4363.5498046875,107.8203125,120.72021484375
2021-10-07,4399.759765625,86.7001953125,135.81005859375
2021-10-08,4391.33984375,128.2900390625,168.97998046875
2021-10-11,4361.18994140625,175.0,185.5400390625
2021-10-12,4350.64990234375,199.1298828125,199.1298828125
2021-10-13,4363.7998046875,181.10009765625,185.97998046875
2021-10-14,4438.259765625,128.22021484375,128.22021484375
2021-10-15,4471.3701171875,103.419921875,103.419921875
2021-10-18,4486.4599609375,65.22021484375,88.330078125
2021-10-19,4519.6298828125,76.7900390625,76.7900390625
2021-10-20,4536.18994140625,69.18994140625,69.18994140625
2021-10-21,4549.77978515625,63.89013671875,68.77001953125
2021-10-22,4544.89990234375,85.75,85.75
2021-10-25,4566.47998046875,94.08984375,108.8896484375
2021-10-26,4574.7900390625,105.27001953125,128.3798828125
2021-10-27,4551.68017578125,145.849609375,145.849609375
2021-10-28,4596.419921875,105.2802734375,105.2802734375
2021-10-29,4605.3798828125,79.8701171875,96.3203125
2021-11-01,4613.669921875,33.0400390625,88.0302734375
2021-11-02,4630.64990234375,18.6201171875,71.05029296875
2021-11-03,4660.56982421875,22.2802734375,54.990234375
2021-11-04,4680.06005859375,2.73974609375,54.990234375
2021-11-05,4697.52978515625,3.3701171875,54.990234375
2021-11-08,4701.7001953125,-13.0302734375,54.990234375
2021-11-09,4685.25,19.2900390625,57.830078125
2021-11-10,4646.7099609375,51.25,57.830078125
2021-11-11,4649.27001953125,33.669921875,55.27001953125
2021-11-12,4682.85009765625,7.85009765625,21.740234375
2021-11-15,4682.7998046875,18.66015625,21.740234375
2021-11-16,4700.89990234375,-106.27978515625,109.919921875
2021-11-17,4688.669921875,-33.39990234375,109.919921875
2021-11-18,4704.5400390625,-137.5400390625,137.5400390625
2021-11-19,4697.9599609375,-184.919921875,188.419921875
2021-11-22,4682.93994140625,-105.83984375,188.419921875
2021-11-23,4690.7001953125,-152.27001953125,188.419921875
2021-11-24,4701.4599609375,-109.7900390625,188.419921875
2021-11-26,4594.6201171875,92.1298828125,173.7099609375
2021-11-29,4655.27001953125,45.93994140625,188.169921875
2021-11-30,4567.0,100.4501953125,188.169921875
2021-12-01,4513.0400390625,198.97998046875,198.97998046875
2021-12-02,4577.10009765625,91.8701171875,173.58984375
2021-12-03,4538.43017578125,95.65966796875,173.58984375
2021-12-06,4591.669921875,118.18017578125,120.35009765625
2021-12-07,4686.75,-18.080078125,77.93017578125
2021-12-08,4701.2099609375,-80.56982421875,91.3798828125
2021-12-09,4667.4501953125,-99.43017578125,144.0
2021-12-10,4712.02001953125,-62.7900390625,144.0
2021-12-13,4668.97021484375,27.58984375,141.830078125
2021-12-14,4634.08984375,91.7001953125,157.77001953125
2021-12-15,4709.85009765625,81.33984375,223.169921875
2021-12-16,4668.669921875,117.68017578125,223.169921875
2021-12-17,4620.64013671875,172.419921875,225.0400390625
2021-12-20,4568.02001953125,210.7099609375,225.0400390625
2021-12-21,4649.22998046875,116.9501953125,143.830078125
2021-12-22,4696.56005859375,100.0,100.0
2021-12-23,4725.7900390625,67.75,70.77001953125
2021-12-27,4791.18994140625,-90.60986328125,95.97998046875
2021-12-28,4786.35009765625,-90.30029296875,100.51025390625
2021-12-29,4793.06005859375,-116.0302734375,119.5302734375
2021-12-30,4778.72998046875,-108.43994140625,126.27001953125
2021-12-31,4766.18017578125,-53.1103515625,126.27001953125
2022-01-03,4796.56005859375,-70.2099609375,126.27001953125
2022-01-04,4793.5400390625,-134.51025390625,134.51025390625
2022-01-05,4700.580078125,-37.72998046875,67.3203125
2022-01-06,4696.0498046875,-118.93994140625,149.240234375
2022-01-07,4677.02978515625,-144.27001953125,193.59033203125
2022-01-10,4670.2900390625,-187.56005859375,243.6201171875
2022-01-11,4713.06982421875,-315.1298828125,328.41015625
2022-01-12,4726.35009765625,-316.22021484375,328.41015625
2022-01-13,4659.02978515625,-302.57958984375,306.39990234375
2022-01-14,4662.85009765625,-312.919921875,312.919921875
2022-01-18,4577.10986328125,-250.60009765625,250.60009765625
2022-01-19,4532.759765625,-100.90966796875,206.25
2022-01-20,4482.72998046875,32.81982421875,189.0400390625
2022-01-21,4397.93994140625,148.60009765625,220.0302734375
2022-01-24,4410.1298828125,179.25,262.8701171875
2022-01-25,4356.4501953125,120.98974609375,262.8701171875
2022-01-26,4349.93017578125,150.599609375,262.8701171875
