date,value,7_day_change,7_day_volatility
2020-01-06,6.9749,-0.08499999999999996,0.09119999999999973
2020-01-07,6.9443,-0.06740000000000013,0.06780000000000008
2020-01-08,6.9447,-0.08579999999999988,0.08579999999999988
2020-01-09,6.9309,-0.04900000000000038,0.07200000000000006
2020-01-10,6.9178,-0.012900000000000134,0.05889999999999951
2020-01-13,6.8924,0.01159999999999961,0.045999999999999375
2020-01-14,6.8837,0.05269999999999975,0.07749999999999968
2020-01-15,6.8899,0.026200000000000223,0.07749999999999968
2020-01-16,6.8769,0.039200000000000124,0.07749999999999968
2020-01-17,6.8589,0.05719999999999992,0.07749999999999968
2020-01-20,6.8819,0.03420000000000023,0.05449999999999999
2020-01-21,6.9049,0.011200000000000543,0.032399999999999984
2020-01-22,6.904,0.012100000000000222,0.032399999999999984
2020-01-23,6.9364,0.08440000000000047,0.10470000000000024
2020-01-24,6.9161,0.08179999999999943,0.10470000000000024
2020-01-27,6.9161,0.05590000000000028,0.10470000000000024
2020-01-28,6.9161,0.053300000000000125,0.10470000000000024
2020-01-29,6.9161,0.08420000000000005,0.10470000000000024
2020-01-30,6.9161,0.06590000000000007,0.10470000000000024
2020-01-31,6.9161,0.04889999999999972,0.10470000000000024
2020-02-03,7.0208,-0.05000000000000071,0.055800000000000516
2020-02-04,6.9979,-0.021999999999999353,0.03530000000000033
2020-02-05,6.972,0.01389999999999958,0.03530000000000033
2020-02-06,6.9694,0.020999999999999908,0.03530000000000033
2020-02-07,7.0003,-0.005399999999999849,0.03530000000000033
2020-02-10,6.982,0.015499999999999403,0.03249999999999975
2020-02-11,6.965,0.05750000000000011,0.05750000000000011
2020-02-12,6.9708,0.054700000000000415,0.054700000000000415
2020-02-13,6.9759,0.05269999999999975,0.05269999999999975
2020-02-14,6.9859,0.026900000000000368,0.04269999999999996
2020-02-17,6.9904,0.030999999999999694,0.03819999999999979
2020-02-18,6.9949,0.008699999999999264,0.03369999999999962
2020-02-19,6.9975,-0.006899999999999906,0.038000000000000256
2020-02-20,7.0225,-0.06299999999999972,0.06909999999999972
2020-02-21,7.0255,-0.06759999999999966,0.07069999999999954
2020-02-24,7.0286,-0.10419999999999963,0.10419999999999963
2020-02-25,7.0128,-0.07620000000000005,0.09699999999999953
2020-02-26,7.0214,-0.09159999999999968,0.09699999999999953
2020-02-27,7.0036,-0.05879999999999974,0.07919999999999927
2020-02-28,6.9906,-0.0356999999999994,0.06619999999999937
2020-03-02,6.9595,0.0,0.03509999999999991
2020-03-03,6.9579,0.07029999999999959,0.10379999999999967
2020-03-04,6.9244,0.08349999999999991,0.10379999999999967
2020-03-05,6.9366,0.05469999999999953,0.09839999999999982
2020-03-06,6.9298,0.07319999999999993,0.09839999999999982
2020-03-09,6.9448,0.10109999999999975,0.10109999999999975
2020-03-10,6.9549,0.15090000000000003,0.15090000000000003
2020-03-11,6.9595,0.1354999999999995,0.1463000000000001
2020-03-12,7.0282,0.061799999999999855,0.11450000000000049
2020-03-13,7.0079,0.0530999999999997,0.11450000000000049
2020-03-16,6.9913,0.11859999999999982,0.11859999999999982
