date,value,7_day_change,7_day_volatility
2020-03-31,2750.2958984375,46.335205078125,91.382080078125
2020-04-01,2734.52197265625,48.526123046875,91.382080078125
2020-04-02,2780.637939453125,46.64501953125,63.2958984375
2020-04-03,2763.987060546875,47.18701171875,63.2958984375
2020-04-07,2820.762939453125,-0.827880859375,44.23486328125
2020-04-08,2815.368896484375,23.126220703125,55.447021484375
2020-04-09,2825.904052734375,26.64892578125,69.5048828125
2020-04-10,2796.631103515625,30.3818359375,69.5048828125
2020-04-13,2783.048095703125,60.931884765625,69.5048828125
2020-04-14,2827.282958984375,11.216064453125,41.37890625
2020-04-15,2811.174072265625,-2.64501953125,44.02392578125
2020-04-16,2819.93505859375,-4.43994140625,44.02392578125
2020-04-17,2838.4951171875,-28.47119140625,44.02392578125
2020-04-20,2852.552978515625,-30.111083984375,44.02392578125
2020-04-21,2827.012939453125,33.069091796875,51.552978515625
2020-04-22,2843.97998046875,34.159912109375,69.61083984375
2020-04-23,2838.4990234375,33.02392578125,69.61083984375
2020-04-24,2808.529052734375,86.81103515625,86.81103515625
2020-04-27,2815.4951171875,79.304931640625,85.316162109375
2020-04-28,2810.02392578125,81.531982421875,85.316162109375
2020-04-29,2822.44189453125,75.608154296875,75.608154296875
2020-04-30,2860.08203125,10.260009765625,37.968017578125
2020-05-06,2878.139892578125,-9.680908203125,29.591064453125
2020-05-07,2871.52294921875,3.89501953125,29.591064453125
2020-05-08,2895.340087890625,3.23583984375,30.116943359375
2020-05-11,2894.800048828125,-11.06201171875,30.116943359375
2020-05-12,2891.555908203125,-23.6318359375,30.65185546875
2020-05-13,2898.050048828125,-84.28515625,84.81103515625
2020-05-14,2870.342041015625,-52.3720703125,84.81103515625
2020-05-15,2868.458984375,-21.911865234375,84.81103515625
2020-05-18,2875.41796875,-38.614013671875,84.81103515625
2020-05-19,2898.575927734375,-52.35400390625,84.81103515625
2020-05-20,2883.738037109375,-31.386962890625,69.97314453125
2020-05-21,2867.924072265625,47.5068359375,101.666015625
2020-05-22,2813.764892578125,107.633056640625,107.633056640625
2020-05-25,2817.969970703125,105.401123046875,105.401123046875
2020-05-26,2846.547119140625,72.703857421875,86.567138671875
2020-05-27,2836.803955078125,93.9951171875,93.9951171875
2020-05-28,2846.221923828125,91.549072265625,91.549072265625
2020-05-29,2852.35107421875,103.760986328125,103.760986328125
2020-06-01,2915.430908203125,28.322021484375,40.68115234375
2020-06-02,2921.39794921875,-0.5009765625,36.861083984375
2020-06-03,2923.37109375,-3.630126953125,36.861083984375
2020-06-04,2919.2509765625,-29.220947265625,66.08203125
2020-06-05,2930.799072265625,0.950927734375,66.08203125
2020-06-08,2937.77099609375,-1.90087890625,66.08203125
2020-06-09,2956.112060546875,-16.7919921875,66.08203125
2020-06-10,2943.7529296875,23.876953125,77.599853515625
2020-06-11,2920.89697265625,44.375,77.599853515625
2020-06-12,2919.740966796875,50.879150390625,80.590087890625
2020-06-15,2890.030029296875,89.52099609375,89.52099609375
2020-06-16,2931.75,29.76611328125,47.801025390625
2020-06-17,2935.8701171875,48.803955078125,48.803955078125
2020-06-18,2939.320068359375,86.660888671875,86.660888671875
2020-06-19,2967.6298828125,122.939208984375,129.052978515625
2020-06-22,2965.27197265625,187.541015625,191.296875
2020-06-23,2970.6201171875,362.260986328125,371.364990234375
2020-06-24,2979.551025390625,365.785888671875,383.82080078125
